scenario,week,Lake_Arapuni,Lake_Aratiatia,Lake_Atiamuri,Lake_Aviemore,Lake_Benmore,Lake_Cobb,Lake_Coleridge,Lake_Dunstan,Lake_Hawea,Lake_Karapiro,Lake_Maraetai,Lake_Matahina,Lake_Moawhango,Lake_Ohakuri,Lake_Ohau,Lake_Pukaki,Lake_Rotoaira,Lake_Roxburgh,Lake_Taupo,Lake_Tekapo,Lake_Waikaremoana,Lake_Waipapa,Lake_Waitaki,Lake_Wanaka,Lake_Whakamaru,Lakes_Manapouri_Te_Anau,Mangahao_head
1975,9,12.7703,4.9533,1.3931,27.6402,69.1004,299.4081,1.021,38.8507,77.4524,13.7765,315.399,5.7111,24.8441,50.6633,212.3413,121.4876,12.5382,109.2494,19.3256,10.2176,57.9613,14.101,9.8797,2.6315,14.9948,311.5093,18.2655
1975,10,12.4888,4.8442,1.3624,19.1258,47.8144,248.3437,2.1606,28.8803,47.545,13.4728,139.626,18.7116,24.2965,49.2431,233.0131,113.687,12.2618,93.7091,21.3889,8.475,75.8849,23.3009,10.6571,2.5735,10.3757,265.8626,17.8628
1975,11,13.5915,5.2719,1.4827,14.2535,35.6337,189.0855,22.1494,35.5733,43.5334,14.6624,105.5279,12.8221,26.4417,99.9126,194.0447,123.6594,13.3444,81.2691,42.4573,6.4528,183.5144,63.3851,16.5669,2.8007,7.7325,198.1034,19.44
1975,12,10.4483,4.0527,1.1398,19.2598,48.1494,186.9718,2.1436,25.5173,88.4784,11.2715,813.2026,7.4299,20.3268,65.3459,306.3601,123.4363,10.2584,125.0639,22.8409,6.3806,81.9529,24.807,13.8443,2.153,10.4484,224.1483,14.9443
1975,13,11.3242,4.3924,1.2354,38.2905,95.7263,296.7155,11.3903,26.6314,205.9429,12.2164,991.2017,12.3894,22.0306,54.4107,324.2667,188.9464,11.1183,205.7116,16.5481,10.1258,45.7034,9.1263,4.769,2.3335,20.7726,379.579,16.197
1975,14,10.1141,3.9231,1.1034,69.1471,172.8677,583.8355,11.6114,22.3101,222.0579,10.911,1551.0287,8.7193,19.6766,56.8504,490.0623,293.2373,9.9303,308.9414,22.0524,19.9241,80.2767,24.998,4.8467,2.0841,37.5123,628.7719,14.4663
1975,15,10.1013,3.9181,1.102,32.611,81.5276,594.1468,2.2057,30.2897,87.2296,10.8972,573.2377,6.9154,19.6517,49.6476,179.404,122.414,9.9177,147.5121,18.5559,20.2759,55.6261,13.4744,0.8767,2.0815,17.6915,525.5514,14.448
1975,16,7.2837,2.8252,0.7946,17.3854,43.4634,410.8161,5.7614,38.5051,68.3184,7.8576,366.3694,5.4153,14.1701,47.9426,104.9854,88.6393,7.1513,108.2493,19.9107,14.0196,65.8039,17.968,6.8571,1.5009,9.4316,346.526,10.4179
1975,17,11.135,4.319,1.2147,17.9668,44.917,352.1053,3.8186,43.285,75.5066,12.0123,649.3591,8.2244,21.6626,77.2739,188.4251,128.0569,10.9325,119.2717,42.095,12.016,186.5159,65.6376,14.2824,2.2945,9.747,357.4143,15.9264
1975,18,9.2194,3.576,1.0058,19.6155,49.0389,315.8509,2.9857,36.543,59.037,9.9458,359.1676,13.2544,17.936,63.1019,91.5863,66.4239,9.0518,76.603,30.771,10.7788,128.4493,43.6134,18.0616,1.8998,10.6414,302.7111,13.1866
1975,19,9.421,3.6542,1.0277,13.6527,34.1317,235.7956,1.9714,21.3766,45.9021,10.1632,310.2147,4.1801,18.328,57.709,39.9337,54.8549,9.2497,57.2394,24.3746,8.0468,97.0613,32.497,16.7843,1.9413,7.4066,237.1836,13.4748
1975,20,12.4327,4.8224,1.3563,43.6999,109.2497,366.3749,13.5857,37.0397,225.5246,13.4123,1344.129,22.4727,24.1873,56.0817,211.2376,144.7136,12.2067,184.397,32.0323,12.503,134.4554,45.721,11.5696,2.5619,23.7072,350.5507,17.7826
1975,21,14.8415,5.7567,1.6191,38.6122,96.5304,487.0276,28.5429,11.2199,112.3477,16.0108,957.5696,13.6687,28.8734,60.68,150.7234,113.0407,14.5716,151.0831,48.1283,16.6204,219.9407,76.901,7.6887,3.0582,20.9471,429.3999,21.2278
1975,22,17.0584,6.6166,1.8609,16.6717,41.6791,366.1246,6.9571,31.5846,46.4349,18.4024,256.7404,9.7433,33.1863,79.7054,58.7353,53.4643,16.7482,59.8486,61.9516,12.4944,310.1281,106.6507,53.923,3.5151,9.0444,291.4433,24.3987
1975,23,18.0418,6.998,1.9682,25.7152,64.288,366.8598,9.6429,32.9511,110.8853,19.4633,626.1599,10.6459,35.0996,109.0459,81.6669,82.0163,17.7138,93.4996,54.3207,12.5195,228.6043,81.3936,45.129,3.7177,13.9505,272.5836,25.8053
1975,24,20.8874,8.1018,2.2786,15.0283,37.5707,313.9509,8.3,36.7971,41.7449,22.533,270.5251,9.3049,40.6354,121.4227,49.5079,58.6713,20.5076,56.3371,53.6147,10.7139,270.31,90.0541,29.6381,4.3041,8.1528,224.4449,29.8753
1975,25,17.4101,6.753,1.8993,12.4311,31.0779,224.603,4.4,46.3337,53.2356,18.7818,279.233,4.3459,33.8706,103.3286,40.6727,40.7116,17.0936,48.6669,42.3321,7.6648,168.3424,60.3874,16.4757,3.5875,6.7439,170.3657,24.9018
1975,26,14.2602,5.5312,1.5557,10.0955,25.2387,181.1423,2.5571,38.8756,46.549,15.3837,149.241,4.4733,27.7425,80.5713,15.3729,38.8543,14.0009,36.4923,40.1933,6.1817,175.92,60.9243,28.6567,2.9385,5.4768,130.5231,20.3964
1975,27,17.0738,6.6226,1.8626,9.0373,22.5931,138.021,3.2571,40.8129,47.5613,18.419,117.326,9.5457,33.2163,72.8601,18.2646,43.6533,16.7633,34.1839,40.9261,4.7101,176.1991,60.678,13.0919,3.5182,4.9027,105.2791,24.4207
1975,28,11.6687,4.526,1.2729,10.9515,27.3789,121.3419,7.3143,33.7004,72.9913,12.5881,394.0509,15.3237,22.7009,67.0879,2,45.9317,11.4565,46.8704,37.1013,4.1409,158.7963,54.4926,9.9751,2.4045,5.9412,94.7116,16.6898
1975,29,16.839,6.5315,1.837,10.4589,26.1471,157.2893,9.2857,39.9384,61.23,18.1657,319.398,10.4841,32.7595,73.5561,6.9104,38.0559,16.5328,52.91,55.9311,5.3677,248.1371,86.7009,12.1599,3.4699,5.6739,115.734,24.0849
1975,30,16.1702,6.2721,1.764,14.509,36.2726,178.0708,4.4571,34.49,86.7986,17.4442,782.6173,10.2846,31.4583,70.4927,63.5674,36.2569,15.8762,55.007,35.8214,6.0769,152.4457,52.2066,18.22,3.332,7.8711,113.448,23.1282
1975,31,15.3163,5.9409,1.6709,34.4695,86.1737,381.6965,7.5714,30.2527,128.0846,16.5231,1210.2204,7.8396,29.7972,65.1434,81.8996,69.0961,15.0378,130.2233,35.6979,13.0258,151.6977,51.9653,13.7673,3.1561,18.6997,191.6169,21.907
1975,32,15.6496,6.0701,1.7072,19.9234,49.8084,371.6239,4.8571,34.9836,148.6574,16.8826,707.1387,3.7456,30.4455,61.9563,109.9331,101.1407,15.365,111.3834,30.1237,12.6821,126.4063,42.8321,6.3146,3.2248,10.8084,287.5793,22.3836
1975,33,14.3694,5.5736,1.5676,15.1711,37.9277,309.7039,9.3,45.427,59.3271,15.5015,382.1807,8.3896,27.955,72.1571,61.862,54.9527,14.1081,63.099,53.1601,10.569,234.4769,81.8216,10.9724,2.961,8.2303,239.2457,20.5526
1975,34,19.9928,7.7548,2.181,13.5632,33.908,306.1061,12.2857,45.2826,55.2496,21.568,229.925,10.0997,38.895,97.8229,61.7039,65.1983,19.6293,58.1221,58.4961,10.4462,278.9596,98.0011,17.5506,4.1197,7.358,206.7113,28.5957
1975,35,26.4075,10.2429,2.8808,11.8323,29.5807,220.7262,17.1143,40.389,56.9423,28.4881,147.0123,20.843,51.3747,112.7053,55.8081,45.6237,25.9274,48.4167,26.8067,7.5325,457.8266,121.224,29.0227,5.4416,6.419,167.4753,37.7708
1975,36,19.4554,7.5463,2.1224,11.9655,29.9137,188.5212,4.6857,51.3606,61.0803,20.9882,58.0573,8.6669,37.8495,100.3387,37.3099,43.0151,19.1016,43.1113,52.6796,6.4335,208.71,76.28,22.2376,4.009,6.4913,142.2616,27.8271
1975,37,13.1798,5.1121,1.4378,15.6183,39.0457,195.0047,4,51.4254,68.99,14.2182,646.473,5.7743,25.6406,79.7963,41.7121,40.1103,12.9401,54.5373,45.8941,6.6548,159.7061,61.7826,9.2831,2.7158,8.4729,141.8323,18.851
1975,38,15.6757,6.0803,1.7101,26.2261,65.5651,274.2086,5.4857,40.9416,121.1737,16.9107,773.5501,16.2621,30.4963,73.7719,86.8649,87.1297,15.3906,104.5497,51.8297,9.3577,202.586,74.6019,17.4264,3.2301,14.2276,180.673,22.4209
1975,39,17.8123,6.909,1.9432,17.2024,43.006,255.6993,6.4571,33.0757,55.8413,19.2157,251.4063,5.464,34.6531,70.4194,93.9713,67.195,17.4885,70.4563,53.1353,8.726,211.9413,77.3763,11.6914,3.6704,9.3323,195.8051,25.477
1975,40,11.3603,4.4064,1.2393,14.894,37.235,218.1828,5.6714,45.3729,61.4481,12.2553,157.3429,3.1029,22.1009,69.3207,65.4643,54.3571,11.1537,54.1423,57.1161,7.4457,264.0579,93.0383,20.3669,2.3409,8.08,161.8986,16.2486
1975,41,17.4133,6.7542,1.8996,18.1351,45.3377,220.7441,3.6,48.6367,99.5963,18.7852,284.7854,2.9141,33.8767,72.3831,69.5204,52.0284,17.0966,90.8116,40.5836,7.5332,159.0769,57.2859,18.7671,3.5882,9.8383,148.8017,24.9062
1975,42,18.3047,7.1,1.9969,23.6987,59.2469,266.1658,5.4571,28.767,97.9231,19.7468,490.7006,7.8246,35.6109,171.9139,113.124,126.6073,17.9718,98.6781,52.8373,9.0832,232.9607,81.157,38.9091,3.7719,12.8566,230.4241,26.1812
1975,43,15.4786,6.0038,1.6886,26.2493,65.6231,264.9247,8.6,35.656,116.7221,16.6982,830.9219,17.3016,30.113,100.3784,140.1399,109.7404,15.1972,131.5193,57.4111,9.0409,287.2217,97.7813,11.6339,3.1895,14.2402,252.4436,22.1392
1975,44,14.0914,5.4658,1.5372,30.3346,75.8366,365.355,4.2143,18.929,102.2776,15.2016,479.2914,7.1873,27.4142,84.135,142.4867,125.4263,13.8352,135.2351,45.1091,12.4682,183.8414,65.4826,20.9311,2.9037,16.4565,295.082,20.155
1975,45,13.4561,5.2193,1.4679,30.2519,75.6297,357.8656,5.1,17.6861,117.3511,14.5163,321.6367,5.9623,26.1783,85.7367,151.036,127.4513,13.2115,138.8606,38.8111,12.2126,166.1151,57.0781,16.4264,2.7728,16.4116,293.4926,19.2463
1975,46,10.2694,3.9833,1.1203,20.1931,50.4829,316.3668,3.1143,28.0574,63.9664,11.0785,261.1446,2.7873,19.9786,70.6047,105.9161,64.9583,10.0826,95.5146,28.332,10.7964,117.3581,39.5829,8.9184,2.1161,10.9548,256.057,14.6883
1975,47,11.7781,4.5685,1.2849,14.2242,35.5606,265.5893,1.9857,39.7926,40.429,12.7061,161.5046,9.0824,22.9138,67.2689,80.8993,64.6336,11.564,76.4927,40.5627,9.0635,175.1989,60.4099,14.0687,2.427,7.7166,199.1981,16.8463
1975,48,13.3815,5.1904,1.4598,24.4283,61.0707,241.787,3.8571,26.3343,88.4061,14.4359,544.9646,5.8017,26.0332,64.5323,166.4327,147.5091,13.1382,137.0059,30.9333,8.2513,129.7697,44.0089,10.932,2.7574,13.2523,207.323,19.1397
1975,49,6.4492,2.5015,0.7036,19.0347,47.5869,243.8241,1.9286,27.3456,69.1669,6.9573,400.5329,2.5076,12.5467,58.4399,153.8319,83.5396,6.332,107.8911,26.8647,8.3208,110.2961,37.115,2.6093,1.3289,10.3263,205.5926,9.2243
1975,50,13.7083,5.3172,1.4955,18.0502,45.1256,219.9857,1.4143,24.0931,59.4564,14.7884,320.6976,16.526,26.669,56.0573,163.3484,106.2824,13.4591,97.5633,26.1187,7.5073,106.6021,35.7849,6.5579,2.8247,9.7922,208.6817,19.6071
1975,51,12.1326,4.706,1.3236,15.7018,39.2544,224.9178,3.6286,29.314,63.0837,13.0885,371.3899,8.624,23.6034,53.3446,152.8006,110.529,11.912,110.8116,30.8419,7.6756,128.9963,43.8256,2.5104,2.5,8.5182,197.8234,17.3532
1975,52,9.9181,3.847,1.082,13.2599,33.1499,244.9911,4.05,52.5093,47.1044,10.6996,511.6714,8.3264,19.2953,55.3554,110.7431,81.4636,9.7378,82.8201,28.2406,8.3606,117.0324,39.5054,33.378,2.0437,7.1935,186.0015,14.1859
1976,1,11.3413,4.3991,1.2372,14.0504,35.126,218.21,1.5429,35.0933,51.4366,12.2349,147.0843,7.6524,22.064,63.8314,111.1663,82.953,11.1351,95.2213,30.9617,7.4467,130.2727,44.2374,106.1947,2.337,7.6223,168.2121,16.2215
1976,2,18.2661,7.085,1.9927,14.4856,36.214,202.4586,2.9571,38.1924,59.597,19.7053,119.6067,9.6001,35.5359,87.0231,210.5463,123.2667,17.934,110.2203,29.877,6.9091,385.6784,108.6633,31.986,3.7639,7.8584,172.8837,26.1261
1976,3,10.4825,4.066,1.1436,12.5997,31.4991,196.6596,3.4143,36.8454,48.3306,11.3084,206.7311,9.8353,20.3933,94.6576,172.5421,95.3861,10.292,91.7767,53.8631,6.7112,222.7251,81.3677,19.7276,2.16,6.8353,167.74,14.9932
1976,4,15.1283,5.8679,1.6504,11.6541,29.1353,169.8983,13.5143,38.6054,50.128,16.3202,342.0003,18.4326,29.4313,70.9673,199.4289,127.2689,14.8532,99.7656,46.0463,5.798,160.729,62.0723,10.7796,3.1173,6.3224,148.2416,21.638
1976,5,12.0863,4.688,1.3185,12.8905,32.2261,178.9627,29.7429,34.85,37.1643,13.0386,315.2824,2.6364,23.5134,64.2157,148.873,93.9184,11.8666,93.1457,40.2523,6.1073,139.504,53.4464,11.7164,2.4905,6.9931,161.4903,17.2871
1976,6,20.0541,7.7786,2.1877,10.1149,25.2871,154.6426,19.3143,40.0886,29.0473,21.6341,122.365,2.8186,39.0143,149.2287,91.0131,65.1929,19.6895,66.6483,31.1381,5.2774,388.4033,106.905,62.5207,4.1324,5.4873,136.5334,28.6834
1976,7,17.9232,6.952,1.9553,9.5078,23.7694,108.6983,2.9571,44.3377,26.0696,19.3353,72.7551,1.9344,34.8688,90.5189,76.7624,60.2327,17.5973,54.9006,41.3477,3.7095,124.3311,51.4537,35.5211,3.6933,5.158,113.6571,25.6356
1976,8,13.1436,5.0981,1.4338,9.6371,24.0927,89.4214,1.7714,38.636,56.3887,14.1792,189.4704,1.7329,25.5703,71.4423,138.4351,68.0227,12.9046,65.7321,32.978,3.0516,88.173,34.0047,20.755,2.7084,5.2281,105.9841,18.7994
1976,9,8.9721,3.4801,0.9788,7.9111,19.7779,92.4067,1.3429,32.1187,36.548,9.679,129.0367,4.3621,17.4548,64.5716,98.2144,52.3897,8.809,52.7316,20.2219,3.1535,67.4883,18.9133,2.4497,1.8488,4.2918,94.2441,12.8328
1976,10,11.2018,4.3449,1.222,8.331,20.8274,89.1551,0.9571,27.3734,55.417,12.0843,220.1291,5.9569,21.7925,59.4461,144.6727,73.3781,10.9981,64.8623,29.0546,3.0425,120.8271,40.7984,6.4703,2.3082,4.5196,101.1196,16.0219
1976,11,9.1954,3.5667,1.0031,10.8107,27.0267,133.815,0.7429,27.7149,62.8766,9.9199,228.4659,5.6847,17.8892,54.8309,212.5413,92.3134,9.0282,88.5637,18.5884,4.5666,56.273,13.6821,6.1053,1.8948,5.8648,142.4143,13.1522
1976,12,10.6906,4.1467,1.1662,8.2283,20.5709,137.3775,0.8857,17.4166,38.9189,11.5329,255.0251,3.1816,20.7981,52.8179,123.5033,72.2494,10.4962,67.1806,23.0331,4.6882,88.4686,28.9273,2.9413,2.2029,4.4639,136.1759,15.2908
1976,13,12.4529,4.8302,1.3585,7.4934,18.7334,111.3311,6.2571,18.889,27.6933,13.4341,203.7201,18.1906,24.2266,57.954,122.2816,58.6539,12.2265,51.6697,42.0233,3.7993,188.7056,65.5194,10.577,2.5661,4.0652,134.4694,17.8115
1976,14,7.6693,2.9748,0.8367,6.831,17.0776,105.5847,1.8714,16.9707,38.8451,8.2735,151.2414,5.7611,14.9203,51.2151,91.8793,49.5006,7.5299,39.9596,25.7657,3.6032,103.8314,34.9627,20.2189,1.5803,3.7058,121.6683,10.9694
1976,15,12.0572,4.6767,1.3153,6.313,15.7824,77.2528,10.4429,23.885,32.289,13.0071,49.1381,3.8366,23.4567,77.1506,57.2846,38.867,11.8379,32.2471,30.0549,2.6363,125.843,42.6391,41.1303,2.4845,3.4248,106.0709,17.2454
1976,16,9.9086,3.8433,1.0809,5.9031,14.7579,61.0678,1.4857,16.3009,28.9336,10.6893,45.322,1.5256,19.2768,58.4474,43.5981,32.9811,9.7285,28.7977,22.4401,2.084,84.4219,27.2853,36.4459,2.0418,3.2025,89.3966,14.1723
1976,17,10.1412,3.9336,1.1063,5.6664,14.166,47.123,1.2857,18.0494,51.2446,10.9402,326.3894,7.212,19.7293,52.0367,64.497,31.037,9.9568,34.6333,22.3693,1.6081,81.9059,25.6964,25.4716,2.0897,3.074,77.7216,14.505
1976,18,13.4791,5.2283,1.4705,12.0637,30.1593,111.6243,2.8,31.3534,87.1196,14.5411,499.9087,7.1613,26.223,79.9514,65.8291,63.9147,13.2341,87.4671,51.5804,3.8093,244.0539,85.4617,29.547,2.7775,6.5446,127.4229,19.2792
1976,19,13.5193,5.2439,1.4748,8.9595,22.3989,111.3502,6.3,30.3867,49.0536,14.5845,371.1994,11.6159,26.3012,62.32,67.1983,44.063,13.2735,57.3899,36.4134,3.8,155.0463,53.143,13.5154,2.7858,4.8606,120.5553,19.3367
1976,20,11.4311,4.4339,1.247,12.4796,31.199,139.2316,3.9143,23.6561,80.3627,12.3318,418.9397,8.3324,22.2387,55.6924,60.6466,47.0919,11.2233,68.308,24.75,4.7514,99.8734,33.3941,6.415,2.3555,6.7702,116.5951,16.35
1976,21,10.0192,3.8863,1.093,16.6683,41.6707,209.0899,7.8857,28.4391,66.9789,10.8086,304.9401,6.61,19.492,59.3586,72.8574,67.0154,9.8371,77.021,33.5469,7.1354,143.9414,49.3781,4.8617,2.0646,9.0425,153.1817,14.3306
1976,22,12.3665,4.7967,1.3491,14.3418,35.8546,205.7171,3.4143,36.7061,72.7941,13.3409,1261.5001,3.2599,24.0585,78.673,83.1013,54.8326,12.1417,84.2731,37.4709,7.0203,160.5113,55.7947,16.6386,2.5483,7.7804,162.4577,17.6879
1976,23,10.2438,3.9733,1.1175,29.7851,74.4629,306.2001,9.6143,26.0884,130.7739,11.0509,907.1844,13.0914,19.9288,62.3639,179.9131,120.5517,10.0575,151.5684,35.3126,10.4494,150.1186,51.3536,5.8853,2.1108,16.1584,258.3633,14.6517
1976,24,14.5226,5.633,1.5843,20.3086,50.7716,295.2192,8.0429,19.8616,66.362,15.6668,391.874,3.5437,28.253,62.4399,75.7059,72.3944,14.2585,83.4424,39.2673,10.0747,168.2569,57.855,3.8327,2.9925,11.0174,248.1576,20.7717
1976,25,12.587,4.8822,1.3731,10.801,27.0024,210.7524,3.5286,46.2484,34.5123,13.5788,217.7413,8.0997,24.4875,74.4056,38.9204,40.5256,12.3582,48.6767,40.538,7.1922,173.9307,59.8746,11.093,2.5937,5.8595,186.865,18.0033
1976,26,14.182,5.5009,1.5471,8.6706,21.6764,170.0294,6.6286,40.5969,47.644,15.2994,296.444,10.2057,27.5905,68.0733,29.8386,30.7614,13.9242,39.0129,41.5193,5.8025,192.2266,66.9696,11.3493,2.9224,4.7038,139.4329,20.2846
1976,27,12.7067,4.9286,1.3862,7.6362,19.0906,126.8795,5.9,32.0126,41.4433,13.7078,134.4233,9.2379,24.7203,68.7741,14.7746,24.4371,12.4756,31.858,48.766,4.3299,225.2081,77.329,10.6021,2.6183,4.1427,110.0799,18.1744
1976,28,23.0272,8.9317,2.5121,7.1666,17.9164,107.9077,5.8714,32.936,53.2829,24.8414,251.6103,10.6717,44.7983,73.4789,23.7977,25.0391,22.6085,30.9456,57.1956,3.6825,279.8441,95.9407,12.5119,4.745,3.8879,92.2659,32.9358
1976,29,17.0161,6.6002,1.8563,9.5991,23.9977,152.8479,14.6,31.555,54.7454,18.3567,467.9209,11.8577,33.104,88.6047,24.5044,32.2894,16.7067,40.1563,40.2453,5.2161,293.4439,98.9119,17.4573,3.5063,5.2075,87.492,24.3381
1976,30,15.7019,6.0904,1.7129,7.8865,19.7161,137.4531,6.7714,40.9706,39.7869,16.939,318.8704,6.8999,30.5473,70.4931,48.6411,22.1536,15.4164,31.4701,47.9883,4.6907,174.8253,66.1919,5.2891,3.2355,4.2784,87.492,22.4584
1976,31,17.1278,6.6435,1.8685,7.7186,19.2964,162.9318,6.6286,42.361,45.3064,18.4773,215.3306,23.9889,33.3214,69.8559,14.0469,29.4703,16.8164,31.1674,54.4176,5.5602,239.5913,83.7319,8.114,3.5294,4.1873,83.8176,24.4979
1976,32,17.4104,6.7531,1.8993,6.7829,16.9573,116.4725,9.0143,28.1601,34.5439,18.7821,95.621,8.7279,33.8711,71.1674,4.7593,34.2384,17.0938,26.8654,52.868,3.9748,233.0737,81.1559,7.9226,3.5876,3.6797,76.1506,24.9021
1976,33,19.6303,7.6142,2.1415,6.9709,17.4271,123.6687,12.3286,31.5963,41.6331,21.177,126.7073,13.9896,38.1899,94.8786,18.6247,16.0361,19.2734,26.3569,63,4.2203,330.598,114.8551,19.7316,4.045,3.7817,70.4537,28.0773
1976,34,16.6289,6.45,1.8141,6.8394,17.0984,100.7669,4.4143,42.3547,54.2624,17.939,225.5716,5.363,32.3507,84.8627,5.7643,25.919,16.3265,26.3636,49.0257,3.4388,196.9674,71.025,14.3811,3.4266,3.7104,66.8067,23.7843
1976,35,13.2438,5.137,1.4448,8.4343,21.0859,159.781,4.2857,35.5177,54.5251,14.2872,244.0469,8.2091,25.7652,75.7049,22.1137,31.6904,13.003,35.1083,37.5871,5.4527,160.2051,55.007,33.989,2.729,4.5756,75.5899,18.9426
1976,36,12.3849,4.8038,1.3511,7.3074,18.2684,121.922,2.2,39.7749,40.762,13.3607,97.5256,5.2837,24.0943,65.8051,16.1067,25.8866,12.1597,28.6934,31.6421,4.1607,133.4111,45.3671,60.1636,2.552,3.9642,69.5796,17.7142
1976,37,18.281,7.0908,1.9943,7.5405,18.8511,121.1824,11.1286,41.6264,37.1961,19.7213,109.0103,14.6396,35.5648,83.4243,22.243,33.5616,17.9486,28.5663,36.2933,4.1355,347.5181,100.1306,110.6813,3.767,4.0907,64.0894,26.1474
1976,38,14.3269,5.5571,1.5629,7.2811,18.2027,109.7702,3.6,35.0183,38.0244,15.4557,110.8839,4.0393,27.8724,79.227,17.2904,25.6421,14.0664,23.5299,53.0756,3.746,211.3547,77.1814,25.0281,2.9522,3.95,59.9791,20.4918
1976,39,14.2857,5.5411,1.5584,7.1328,17.832,102.572,3.4429,42.0003,41.8153,15.4113,93.9209,6.1617,27.7922,74.3001,7.6119,29.9601,14.026,25.7754,50.9151,3.5004,195.9191,72.3053,66.859,2.9437,3.8695,55.4971,20.4329
1976,40,12.8647,4.99,1.4034,6.7357,16.8393,96.3595,2.4,38.866,34.3726,13.8783,114.2141,8.3076,25.0278,69.2863,5.6636,24.4944,12.6308,25.6004,36.9371,3.2884,140.066,50.8336,26.9354,2.6509,3.6541,52.2231,18.4005
1976,41,12.697,4.9249,1.3851,11.0097,27.5241,172.3321,10.0286,35.4246,69.9084,13.6973,343.412,16.4517,24.7014,69.4127,30.6889,43.6123,12.4661,46.188,47.2674,5.881,205.6604,71.1934,27.8654,2.6163,5.9727,64.7501,18.1605
1976,42,15.5784,6.0425,1.6995,12.5269,31.3173,181.6044,7.0714,49.0433,55.4761,16.8058,148.2757,6.8293,30.307,76.44,41.5559,40.966,15.2951,44.9404,48.9121,6.1975,213.745,74.2446,25.4011,3.2101,6.7959,81.738,22.2818
1976,43,16.1526,6.2652,1.7621,13.6574,34.1436,172.8997,5.8286,47.8253,41.8451,17.4252,169.3914,5.3103,31.4241,82.3603,41.0739,38.686,15.8589,44.1437,44.716,5.9004,193.9224,67.1756,20.7389,3.3284,7.4092,88.1627,23.1031
1976,44,14.4385,5.6004,1.5751,11.4202,28.5504,161.4545,4.0143,39.9686,35.6119,15.5761,244.4309,3.1106,28.0894,71.7413,27.24,37.5493,14.176,40.0614,34.3416,5.5098,145.6903,49.8047,13.1026,2.9752,6.1954,85.2514,20.6514
1976,45,12.4486,4.8285,1.358,14.726,36.815,185.3628,6.2,39.9609,51.1649,13.4294,394.6994,8.3883,24.2181,69.5294,48.887,45.9066,12.2222,54.681,33.6557,6.3257,142.4234,48.6164,17.1161,2.5652,7.9889,95.3084,17.8052
1976,46,11.1728,4.3337,1.2189,10.5584,26.396,172.1272,3.5857,32.5903,46.2837,12.0531,331.3181,3.5239,21.7362,64.3659,30.3229,42.596,10.9697,39.8856,25.9367,5.874,105.9714,35.4649,7.6419,2.3023,5.7279,93.7803,15.9805
1976,47,12.4709,4.8372,1.3605,13.5079,33.7697,216.7928,2.7143,42.9393,47.4951,13.4534,213.9641,2.4561,24.2615,58.0286,39.1774,49.0861,12.2441,54.5951,28.4901,7.3983,118.5454,39.9779,15.0841,2.5698,7.328,95.6757,17.8371
1976,48,13.9426,5.408,1.521,14.9483,37.3709,221.6455,8.0714,52.8739,35.1831,15.0411,151.2177,3.4789,27.1247,66.6484,69.9739,67.497,13.6891,64.7481,46.9297,7.5639,204.5996,71.0153,15.3337,2.873,8.1095,101.6406,19.9421
1976,49,10.4999,4.0727,1.1454,35.4625,88.6561,330.5351,9.9286,48.31,166.4006,11.3272,823.22,9.5727,20.4271,58.6171,255.6261,178.0429,10.309,174.831,39.731,11.2799,170.8664,58.8173,3.3869,2.1636,19.2384,176.0076,15.0181
1976,50,15.2015,5.8963,1.6583,31.8042,79.5106,406.2551,6.2286,42.1739,107.4471,16.3992,345.2646,5.2983,29.5738,56.9226,256.1336,187.5647,14.9251,176.1513,35.8417,13.8639,152.1731,52.0931,12.0671,3.1324,17.2538,284.9986,21.7427
1976,51,13.1535,5.102,1.4349,23.3526,58.3814,393.574,7.5714,58.6443,70.6009,14.1898,207.5186,18.4067,25.5895,53.7159,188.6919,134.0301,12.9143,124.5646,29.9137,13.4312,125.0864,42.3317,23.9519,2.7104,12.6688,262.6671,18.8134
1976,52,9.1564,3.5516,0.9989,19.8837,49.7093,349.8966,4.6556,47.7804,66.6119,9.8778,193.9361,12.047,17.8134,57.1224,161.4548,115.8139,8.9899,111.9602,28.113,11.9406,116.4708,39.2988,44.88,1.8868,10.7869,214.3056,13.0965
1977,1,12.2962,4.7694,1.3414,35.3692,88.423,320.5858,6.4,44.7167,129.5946,13.265,316.6943,11.1636,23.9217,51.2291,186.8969,152.366,12.0727,148.8866,41.7036,10.9404,179.2427,61.768,10.8289,2.5338,19.1878,236.4126,17.5873
1977,2,12.3795,4.8018,1.3505,25.0513,62.6281,289.7117,3.1286,22.3371,60.7146,13.3549,306.7777,5.4049,24.0839,53.1516,138.4504,98.4837,12.1545,105.7494,30.0293,9.8867,123.6773,41.6687,21.4099,2.5509,13.5903,246.5703,17.7065
1977,3,9.7964,3.7998,1.0687,18.0673,45.1683,236.4455,5.0429,34.7336,55.8417,10.5682,349.6084,7.4136,19.0584,47.6236,148.8404,110.6837,9.6182,100.5114,24.9567,8.069,96.9807,31.543,8.1217,2.0186,9.8015,202.5726,14.0118
1977,4,8.6096,3.3395,0.9392,16.2478,40.6196,208.5986,2.5714,38.0377,55.4329,9.288,405.5334,1.4467,16.7496,46.6657,174.9041,93.8326,8.4531,94.3053,25.0121,7.1187,97.4693,31.8007,4.2987,1.7741,8.8144,178.4221,12.3144
